lat,lon
28.6343272,77.2214399
28.6342007,77.2210708
28.6298758,77.2210617
28.5614244,77.2688764
28.6347294,77.2203803
28.6325274,77.2223125
28.6467321,77.1893103
28.6317221,77.22247
28.6407442,77.211775
28.6547263,77.1377879
28.5539044,77.1944599
28.5513772,77.2516676
28.5514625,77.2516742
28.5514625,77.2519617
28.5514558,77.2514485
28.6821959,77.2924705
28.6931152,77.2047845
28.5544185,77.1943669
28.6342867,77.2192258
28.6342817,77.2190663
28.6838201,77.2885902
28.669849,77.1026183
28.6892639,77.2867997
28.6343601,77.2182711
28.6295889,77.3763121
28.5700511,77.2417581
28.6409128,77.2136434
28.5678415,77.1890504
28.567241,77.1889413
28.6305595,77.2212797
28.634703,77.2205246
28.643686,77.1882167
28.6497142,77.2343609
28.5877629,77.1674682
28.5886281,77.1691571
28.5877276,77.1674
28.5614698,77.1937906
28.5846323,77.2231522
28.5614854,77.1939491
28.6079082,77.2306847
28.6209452,77.2180853
28.6013446,77.2410517
28.5628638,77.2248731
28.6022338,77.1861298
28.6016675,77.186001
28.6021801,77.1861058
28.6016518,77.1861386
28.630052,77.2732845
28.5786205,77.2385021
28.6290191,77.219556
28.6491686,77.2267524
28.6824886,77.2057217
28.6477274,77.1960745
28.5689762,77.1848546
28.5584754,77.1638371
28.5732664,77.2306604
28.6599133,77.2235649
28.6350184,77.2195254
